MZUEUQRT;MZ;UEU;QRT;estq_max_01;estq_max_02;estq_max_03;estq_max_04;estq_max_05;estq_max_06;estq_max_07;estq_max_08;estq_max_09;estq_max_10;estq_max_11;estq_max_12;estq_max_13;estq_max_14;estq_max_15;estq_max_16
3098041;3.0;98.0;41.0;4652.3938;4652.3938;4652.3938;4652.3938;4652.3938;4652.3938;4652.3938;4652.3938;4652.3938;4652.3938;4652.3938;4652.3938;4652.3938;4652.3938;4652.3938;4652.3938
3098043;3.0;98.0;43.0;3454.542;3454.542;3454.542;3454.542;3454.542;3454.542;3454.542;3454.542;3454.542;3454.542;3454.542;3454.542;3454.542;3454.542;3454.542;3454.542
3098045;3.0;98.0;45.0;4382.928;4382.928;4382.928;4382.928;4382.928;4382.928;4382.928;4382.928;4382.928;4382.928;4382.928;4382.928;4382.928;4382.928;4382.928;4382.928
3098047;3.0;98.0;47.0;5743.746;5743.746;5743.746;5743.746;5743.746;5743.746;5743.746;5743.746;5743.746;5743.746;5743.746;5743.746;5743.746;5743.746;5743.746;5743.746
3098049;3.0;98.0;49.0;6261.652;6261.652;6261.652;6261.652;6261.652;6261.652;6261.652;6261.652;6261.652;6261.652;6261.652;6261.652;6261.652;6261.652;6261.652;6261.652
3098051;3.0;98.0;51.0;5997.376;5997.376;5997.376;5997.376;5997.376;5997.376;5997.376;5997.376;5997.376;5997.376;5997.376;5997.376;5997.376;5997.376;5997.376;5997.376
3098053;3.0;98.0;53.0;52431.246;52431.246;52431.246;52431.246;52431.246;52431.246;52431.246;52431.246;52431.246;52431.246;52431.246;52431.246;52431.246;52431.246;52431.246;52431.246
3098055;3.0;98.0;55.0;28761.264;28761.264;28761.264;28761.264;28761.264;28761.264;28761.264;28761.264;28761.264;28761.264;28761.264;28761.264;28761.264;28761.264;28761.264;28761.264
3098057;3.0;98.0;57.0;5984.0424;5984.0424;5984.0424;5984.0424;5984.0424;5984.0424;5984.0424;5984.0424;5984.0424;5984.0424;5984.0424;5984.0424;5984.0424;5984.0424;5984.0424;5984.0424
3098059;3.0;98.0;59.0;2586.4763;2586.4763;2586.4763;2586.4763;2586.4763;2586.4763;2586.4763;2586.4763;2586.4763;2586.4763;2586.4763;2586.4763;2586.4763;2586.4763;2586.4763;2586.4763
3098063;3.0;98.0;63.0;5847.66;5847.66;5847.66;5847.66;5847.66;5847.66;5847.66;5847.66;5847.66;5847.66;5847.66;5847.66;5847.66;5847.66;5847.66;5847.66
3098065;3.0;98.0;65.0;11847.654;11847.654;11847.654;11847.654;11847.654;11847.654;11847.654;11847.654;11847.654;11847.654;11847.654;11847.654;11847.654;11847.654;11847.654;11847.654
3098069;3.0;98.0;69.0;2054.5056;2054.5056;2054.5056;2054.5056;2054.5056;2054.5056;2054.5056;2054.5056;2054.5056;2054.5056;2054.5056;2054.5056;2054.5056;2054.5056;2054.5056;2054.5056
3098071;3.0;98.0;71.0;8089.2756;8089.2756;8089.2756;8089.2756;8089.2756;8089.2756;8089.2756;8089.2756;8089.2756;8089.2756;8089.2756;8089.2756;8089.2756;8089.2756;8089.2756;8089.2756
3098073;3.0;98.0;73.0;5650.4196;5650.4196;5650.4196;5650.4196;5650.4196;5650.4196;5650.4196;5650.4196;5650.4196;5650.4196;5650.4196;5650.4196;5650.4196;5650.4196;5650.4196;5650.4196
3098075;3.0;98.0;75.0;2577.204;2577.204;2577.204;2577.204;2577.204;2577.204;2577.204;2577.204;2577.204;2577.204;2577.204;2577.204;2577.204;2577.204;2577.204;2577.204
3098079;3.0;98.0;79.0;2630.4491;2630.4491;2630.4491;2630.4491;2630.4491;2630.4491;2630.4491;2630.4491;2630.4491;2630.4491;2630.4491;2630.4491;2630.4491;2630.4491;2630.4491;2630.4491
3098081;3.0;98.0;81.0;1732.39;1732.39;1732.39;1732.39;1732.39;1732.39;1732.39;1732.39;1732.39;1732.39;1732.39;1732.39;1732.39;1732.39;1732.39;1732.39
3098083;3.0;98.0;83.0;6281.4112;6281.4112;6281.4112;6281.4112;6281.4112;6281.4112;6281.4112;6281.4112;6281.4112;6281.4112;6281.4112;6281.4112;6281.4112;6281.4112;6281.4112;6281.4112
3098085;3.0;98.0;85.0;55924.726;55924.726;55924.726;55924.726;55924.726;55924.726;55924.726;55924.726;55924.726;55924.726;55924.726;55924.726;55924.726;55924.726;55924.726;55924.726
3098087;3.0;98.0;87.0;4471.74;4315.63;4315.63;4315.63;4315.63;4315.63;4315.63;4315.63;4315.63;4315.63;4315.63;4315.63;4315.63;4315.63;4315.63;4315.63
3098091;3.0;98.0;91.0;7289.73;7289.73;7289.73;7289.73;7289.73;7289.73;7289.73;7289.73;7289.73;7289.73;7289.73;7289.73;7289.73;7289.73;7289.73;7289.73
3098093;3.0;98.0;93.0;9929.682;9929.682;9929.682;9929.682;9929.682;9701.882;9701.882;9701.882;9701.882;9701.882;9701.882;9701.882;9701.882;9701.882;9701.882;9701.882
3098095;3.0;98.0;95.0;6304.662;6304.662;6304.662;6304.662;6304.662;6304.662;6304.662;6304.662;6304.662;6304.662;6304.662;6304.662;6304.662;6304.662;6304.662;6304.662
3098097;3.0;98.0;97.0;7247.893;7247.893;7247.893;7247.893;7247.893;7247.893;7247.893;7247.893;7247.893;7247.893;7247.893;7247.893;7247.893;7247.893;7247.893;7247.893
3098099;3.0;98.0;99.0;2585.2856;2585.2856;2585.2856;2585.2856;2585.2856;2585.2856;2585.2856;2585.2856;2585.2856;2585.2856;2585.2856;2585.2856;2585.2856;2585.2856;2585.2856;2585.2856
3098101;3.0;98.0;101.0;5601.5631;5601.5631;5601.5631;5601.5631;5601.5631;5601.5631;5601.5631;5601.5631;5601.5631;5601.5631;5601.5631;5601.5631;5601.5631;5601.5631;5601.5631;5601.5631
3098103;3.0;98.0;103.0;4734.45;4734.45;4734.45;4734.45;4734.45;4734.45;4734.45;4734.45;4734.45;4734.45;4734.45;4734.45;4734.45;4734.45;4734.45;4734.45
3098105;3.0;98.0;105.0;27505.548;27505.548;27505.548;27505.548;27505.548;27505.548;27505.548;27505.548;27505.548;27505.548;27505.548;27505.548;27505.548;27505.548;27505.548;27505.548
3100001;3.0;100.0;1.0;8196.8333;8196.8333;8196.8333;8196.8333;8196.8333;8196.8333;8196.8333;8196.8333;8196.8333;8196.8333;8196.8333;8196.8333;8196.8333;8196.8333;8196.8333;8196.8333
3100007;3.0;100.0;7.0;18033.0333;18033.0333;18033.0333;18033.0333;18033.0333;18033.0333;18033.0333;18033.0333;18033.0333;18033.0333;18033.0333;18033.0333;18033.0333;18033.0333;18033.0333;18033.0333
3100009;3.0;100.0;9.0;27541.36;27541.36;27541.36;27541.36;27541.36;27541.36;27541.36;27541.36;27541.36;27541.36;27541.36;27541.36;27541.36;27541.36;27541.36;27541.36
3100011;3.0;100.0;11.0;14426.4267;14426.4267;14426.4267;14426.4267;14426.4267;14426.4267;14426.4267;14426.4267;14426.4267;14426.4267;14426.4267;14426.4267;14426.4267;14426.4267;14426.4267;14426.4267
3100013;3.0;100.0;13.0;65574.6667;65574.6667;65574.6667;65574.6667;65574.6667;65574.6667;65574.6667;65574.6667;65574.6667;65574.6667;65574.6667;65574.6667;65574.6667;65574.6667;65574.6667;65574.6667
3100015;3.0;100.0;15.0;1355.2039;1355.2039;1355.2039;1355.2039;1355.2039;1355.2039;1355.2039;1355.2039;1355.2039;1355.2039;1355.2039;1355.2039;1355.2039;1355.2039;1355.2039;1355.2039
3100025;3.0;100.0;25.0;22295.3867;22295.3867;22295.3867;22295.3867;22295.3867;22295.3867;22295.3867;22295.3867;22295.3867;22295.3867;22295.3867;22295.3867;22295.3867;22295.3867;22295.3867;22295.3867
3100027;3.0;100.0;27.0;99415.9724;99415.9724;99415.9724;99415.9724;99415.9724;99415.9724;99415.9724;99415.9724;99415.9724;99415.9724;99415.9724;99415.9724;99415.9724;99415.9724;99415.9724;99415.9724
3102001;3.0;102.0;1.0;3023.8596;3023.8596;3023.8596;3023.8596;3023.8596;3023.8596;3023.8596;3023.8596;3023.8596;3023.8596;3023.8596;3023.8596;3023.8596;3023.8596;3023.8596;3023.8596
3102003;3.0;102.0;3.0;5293.97;5293.97;5293.97;5293.97;5293.97;5293.97;5293.97;5293.97;5293.97;5293.97;5293.97;5293.97;5293.97;5293.97;5293.97;5293.97
3102005;3.0;102.0;5.0;4179.45;4179.45;4179.45;4179.45;4179.45;4179.45;4179.45;4179.45;4179.45;4179.45;4179.45;4179.45;4179.45;4179.45;4179.45;4179.45
3102007;3.0;102.0;7.0;4458.08;4458.08;4458.08;4458.08;4458.08;4458.08;4458.08;4458.08;4458.08;4458.08;4458.08;4458.08;4458.08;4458.08;4458.08;4458.08
3102009;3.0;102.0;9.0;4458.08;4458.08;4458.08;4458.08;4458.08;4458.08;4458.08;4458.08;4458.08;4458.08;4458.08;4458.08;4458.08;4458.08;4458.08;4458.08
3102011;3.0;102.0;11.0;4179.45;4179.45;4179.45;4179.45;4179.45;4179.45;4179.45;4179.45;4179.45;4179.45;4179.45;4179.45;4179.45;4179.45;4179.45;4179.45
3102013;3.0;102.0;13.0;3622.19;3622.19;3622.19;3622.19;3622.19;3622.19;3622.19;3622.19;3622.19;3622.19;3622.19;3622.19;3622.19;3622.19;3622.19;3622.19
3102015;3.0;102.0;15.0;3343.56;3343.56;3343.56;3343.56;3343.56;3343.56;3343.56;3343.56;3343.56;3343.56;3343.56;3343.56;3343.56;3343.56;3343.56;3343.56
3102019;3.0;102.0;19.0;2078.3354;2078.3354;2078.3354;2078.3354;2078.3354;2078.3354;2078.3354;2078.3354;2078.3354;2078.3354;2078.3354;2078.3354;2078.3354;2078.3354;2078.3354;2078.3354
3102021;3.0;102.0;21.0;1671.78;1671.78;1671.78;1671.78;1671.78;1671.78;1671.78;1671.78;1671.78;1671.78;1671.78;1671.78;1671.78;1671.78;1671.78;1671.78
3102023;3.0;102.0;23.0;8080.27;8080.27;8080.27;8080.27;8080.27;8080.27;8080.27;8080.27;8080.27;8080.27;8080.27;8080.27;8080.27;8080.27;8080.27;8080.27
3102025;3.0;102.0;25.0;27863.0;27863.0;27863.0;27863.0;27863.0;27863.0;27863.0;27863.0;27863.0;27863.0;27863.0;27863.0;27863.0;27863.0;27863.0;27863.0
3102027;3.0;102.0;27.0;31763.82;31763.82;31763.82;31763.82;31763.82;31763.82;31763.82;31763.82;31763.82;31763.82;31763.82;31763.82;31763.82;31763.82;31763.82;31763.82
3102031;3.0;102.0;31.0;15964.158;15964.158;15964.158;15964.158;15964.158;15964.158;15964.158;15964.158;15964.158;15964.158;15964.158;15964.158;15964.158;15964.158;15964.158;15964.158
3104027;3.0;104.0;27.0;2096.442;2096.442;2096.442;2096.442;2096.442;2096.442;2096.442;2096.442;2096.442;2096.442;2096.442;2096.442;2096.442;2096.442;2096.442;2096.442
3106001;3.0;106.0;1.0;47250.0;47250.0;47250.0;47250.0;47250.0;47250.0;47250.0;47250.0;47250.0;47250.0;47250.0;47250.0;47250.0;47250.0;47250.0;47250.0
3110001;3.0;110.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3110003;3.0;110.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3110005;3.0;110.0;5.0;29783.7679;29783.7679;29783.7679;29783.7679;29783.7679;29783.7679;29783.7679;29783.7679;29783.7679;29783.7679;29783.7679;29783.7679;29783.7679;29783.7679;29383.9729;29383.9729
3110007;3.0;110.0;7.0;6023.5019;6023.5019;6023.5019;6023.5019;6023.5019;6023.5019;6023.5019;6023.5019;6023.5019;6023.5019;6023.5019;6023.5019;6023.5019;6023.5019;6023.5019;6023.5019
3110009;3.0;110.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3110013;3.0;110.0;13.0;2047.549;2047.549;2047.549;2047.549;2047.549;2047.549;2047.549;2047.549;2047.549;2047.549;2047.549;2047.549;2047.549;2047.549;2047.549;2047.549
3110015;3.0;110.0;15.0;37420.7771;37420.7771;37420.7771;37420.7771;37420.7771;37420.7771;37420.7771;37420.7771;37420.7771;37420.7771;37420.7771;37420.7771;27579.0349;27579.0349;27579.0349;27579.0349
3110017;3.0;110.0;17.0;5684.846;5684.846;5684.846;5684.846;5684.846;5684.846;5684.846;5684.846;5684.846;5684.846;5684.846;5684.846;5684.846;5684.846;5684.846;5684.846
3110021;3.0;110.0;21.0;2411.4248;2411.4248;2411.4248;2411.4248;2411.4248;2411.4248;2411.4248;2411.4248;2411.4248;2411.4248;2411.4248;2411.4248;2411.4248;2411.4248;2411.4248;2411.4248
3110023;3.0;110.0;23.0;8589.1885;8589.1885;8589.1885;8589.1885;8589.1885;8589.1885;8589.1885;8589.1885;8589.1885;8589.1885;8546.6685;8546.6685;8546.6685;8546.6685;8546.6685;8546.6685
3110025;3.0;110.0;25.0;12334.9763;12334.9763;12334.9763;12334.9763;12334.9763;12334.9763;12334.9763;12334.9763;12334.9763;12334.9763;12334.9763;12334.9763;12334.9763;12334.9763;12334.9763;12334.9763
3110027;3.0;110.0;27.0;4947.124;4947.124;4947.124;4947.124;4947.124;4947.124;4947.124;4947.124;4947.124;4947.124;4947.124;4947.124;4947.124;4947.124;4947.124;4947.124
3110029;3.0;110.0;29.0;2092.171;2092.171;2092.171;2092.171;2092.171;2092.171;2092.171;2092.171;2092.171;2092.171;2092.171;2092.171;2092.171;2092.171;2092.171;2092.171
3110031;3.0;110.0;31.0;2594.9728;2594.9728;2594.9728;2594.9728;2594.9728;2594.9728;2594.9728;2594.9728;2594.9728;2594.9728;2594.9728;2594.9728;2594.9728;2594.9728;2594.9728;2594.9728
3110035;3.0;110.0;35.0;4557.15;4557.15;4557.15;4557.15;4557.15;4557.15;4557.15;4557.15;4557.15;4557.15;4557.15;4557.15;4557.15;4557.15;4557.15;4557.15
3110037;3.0;110.0;37.0;13581.1705;13581.1705;13581.1705;13581.1705;13581.1705;13581.1705;13581.1705;13581.1705;13581.1705;13581.1705;13581.1705;13581.1705;13581.1705;13581.1705;13581.1705;13581.1705
3110038;3.0;110.0;38.0;4068.4169;4068.4169;4068.4169;4068.4169;4068.4169;4068.4169;4068.4169;4068.4169;4068.4169;4068.4169;4068.4169;4068.4169;4068.4169;4068.4169;4068.4169;4068.4169
3110039;3.0;110.0;39.0;6824.0695;6824.0695;6824.0695;6824.0695;6824.0695;6824.0695;6824.0695;6824.0695;6824.0695;6824.0695;6824.0695;6824.0695;6824.0695;6824.0695;6824.0695;6824.0695
3110041;3.0;110.0;41.0;5828.446;5828.446;5828.446;5828.446;5828.446;5828.446;5828.446;5828.446;5828.446;5828.446;5828.446;5828.446;5828.446;5828.446;5828.446;5828.446
3110043;3.0;110.0;43.0;3372.5591;3372.5591;3372.5591;3372.5591;3372.5591;3372.5591;3372.5591;3372.5591;3372.5591;3372.5591;3372.5591;3372.5591;3372.5591;3372.5591;3372.5591;3372.5591
3110045;3.0;110.0;45.0;24643.2714;24643.2714;24643.2714;24643.2714;24643.2714;24643.2714;24643.2714;24643.2714;24643.2714;24643.2714;24643.2714;24643.2714;24643.2714;24643.2714;24643.2714;24643.2714
3110046;3.0;110.0;46.0;5000.87;5000.87;5000.87;5000.87;5000.87;5000.87;5000.87;5000.87;5000.87;5000.87;5000.87;5000.87;5000.87;5000.87;5000.87;5000.87
3110047;3.0;110.0;47.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3110049;3.0;110.0;49.0;3939.8376;3939.8376;3939.8376;3939.8376;3939.8376;3939.8376;3939.8376;3939.8376;3939.8376;3939.8376;3534.9577;3534.9577;3534.9577;3534.9577;3534.9577;3534.9577
3110051;3.0;110.0;51.0;4271.2351;4271.2351;4271.2351;4271.2351;4271.2351;4271.2351;4271.2351;4271.2351;4271.2351;4271.2351;4271.2351;4271.2351;4271.2351;4271.2351;4271.2351;4271.2351
3110055;3.0;110.0;55.0;5208.9885;5208.9885;5208.9885;5208.9885;5208.9885;5208.9885;5208.9885;5208.9885;5208.9885;5208.9885;5208.9885;5208.9885;5208.9885;5208.9885;5208.9885;5208.9885
3112001;3.0;112.0;1.0;1789.9848;1789.9848;1789.9848;1789.9848;1789.9848;1789.9848;1789.9848;1789.9848;1789.9848;1789.9848;1789.9848;1789.9848;1789.9848;1789.9848;1789.9848;1789.9848
3112003;3.0;112.0;3.0;1895.2019;1895.2019;1895.2019;1895.2019;1895.2019;1895.2019;1895.2019;1895.2019;1895.2019;1895.2019;1895.2019;1895.2019;1895.2019;1895.2019;1895.2019;1895.2019
3112005;3.0;112.0;5.0;1793.0652;1793.0652;1793.0652;1793.0652;1793.0652;1793.0652;1793.0652;1793.0652;1793.0652;1793.0652;1793.0652;1793.0652;1793.0652;1793.0652;1793.0652;1793.0652
3112007;3.0;112.0;7.0;921.8616;921.8616;921.8616;921.8616;921.8616;921.8616;921.8616;921.8616;921.8616;921.8616;921.8616;921.8616;921.8616;921.8616;921.8616;921.8616
3112009;3.0;112.0;9.0;1184.4434;1184.4434;1184.4434;1184.4434;1184.4434;1184.4434;1184.4434;1184.4434;1184.4434;1101.3334;1101.3334;1101.3334;1101.3334;1101.3334;1101.3334;1101.3334
3112011;3.0;112.0;11.0;2396.6044;2396.6044;2396.6044;2396.6044;2396.6044;2396.6044;2396.6044;2396.6044;2396.6044;2396.6044;2396.6044;2396.6044;2396.6044;2396.6044;2396.6044;2396.6044
3112013;3.0;112.0;13.0;2082.1999;2082.1999;2082.1999;2082.1999;2082.1999;2082.1999;2082.1999;2082.1999;2082.1999;2082.1999;2082.1999;2082.1999;2082.1999;2082.1999;2082.1999;2082.1999
3112015;3.0;112.0;15.0;2046.74;2046.74;2046.74;2046.74;2046.74;2046.74;2046.74;2046.74;2046.74;2046.74;2046.74;2046.74;2046.74;2046.74;2046.74;2046.74
3112017;3.0;112.0;17.0;2817.4654;2817.4654;2817.4654;2817.4654;2817.4654;2817.4654;2817.4654;2817.4654;2817.4654;2817.4654;2817.4654;2817.4654;2817.4654;2817.4654;2817.4654;2817.4654
3112021;3.0;112.0;21.0;2415.0611;2415.0611;2415.0611;2415.0611;2415.0611;2415.0611;2415.0611;2415.0611;2415.0611;2415.0611;2415.0611;2415.0611;2415.0611;2415.0611;2415.0611;2415.0611
3112023;3.0;112.0;23.0;2286.5812;2286.5812;2286.5812;2286.5812;2286.5812;2286.5812;2286.5812;2286.5812;2286.5812;2286.5812;2286.5812;2286.5812;2286.5812;2286.5812;2286.5812;2286.5812
3112025;3.0;112.0;25.0;995.3299;995.3299;995.3299;995.3299;995.3299;995.3299;995.3299;995.3299;995.3299;995.3299;995.3299;995.3299;995.3299;995.3299;995.3299;995.3299
3112027;3.0;112.0;27.0;2395.2398;2395.2398;2395.2398;2395.2398;2395.2398;2395.2398;2395.2398;2395.2398;2395.2398;2395.2398;2395.2398;2395.2398;2395.2398;2395.2398;2395.2398;2395.2398
3112029;3.0;112.0;29.0;2109.116;2109.116;2109.116;2109.116;2109.116;2109.116;2109.116;2109.116;2109.116;2109.116;2109.116;2109.116;2109.116;2109.116;2109.116;2109.116
3112031;3.0;112.0;31.0;2600.3745;2600.3745;2600.3745;2600.3745;2600.3745;2600.3745;2600.3745;2600.3745;2600.3745;2600.3745;2600.3745;2600.3745;2600.3745;2600.3745;2600.3745;2600.3745
3112033;3.0;112.0;33.0;2372.0588;2372.0588;2372.0588;2372.0588;2372.0588;2372.0588;2372.0588;2372.0588;2372.0588;2372.0588;2372.0588;2372.0588;2372.0588;2372.0588;2372.0588;2372.0588
3112035;3.0;112.0;35.0;1490.9637;1490.9637;1490.9637;1490.9637;1490.9637;1490.9637;1490.9637;1490.9637;1490.9637;1490.9637;1490.9637;1490.9637;1490.9637;1490.9637;1490.9637;1490.9637
3112039;3.0;112.0;39.0;2861.6229;2861.6229;2861.6229;2861.6229;2861.6229;2861.6229;2861.6229;2861.6229;2861.6229;2861.6229;2861.6229;2861.6229;2861.6229;2861.6229;2861.6229;2861.6229
3112041;3.0;112.0;41.0;2979.4293;2979.4293;2979.4293;2979.4293;2979.4293;2979.4293;2979.4293;2979.4293;2979.4293;2979.4293;2979.4293;2979.4293;2979.4293;2979.4293;2979.4293;2979.4293
3112045;3.0;112.0;45.0;2600.7475;2600.7475;2600.7475;2600.7475;2600.7475;2600.7475;2600.7475;2600.7475;2600.7475;2600.7475;2600.7475;2600.7475;2600.7475;2600.7475;2600.7475;2600.7475
3112047;3.0;112.0;47.0;2897.2945;2897.2945;2897.2945;2897.2945;2897.2945;2897.2945;2897.2945;2897.2945;2897.2945;2897.2945;2897.2945;2897.2945;2897.2945;2897.2945;2897.2945;2897.2945
3112049;3.0;112.0;49.0;3605.4707;3605.4707;3605.4707;3605.4707;3605.4707;3605.4707;3605.4707;3605.4707;3605.4707;3605.4707;3605.4707;3605.4707;3605.4707;3605.4707;3605.4707;3605.4707
3112051;3.0;112.0;51.0;3154.7236;3154.7236;3154.7236;3154.7236;3154.7236;3154.7236;3154.7236;3154.7236;3154.7236;3154.7236;3154.7236;3154.7236;3154.7236;3154.7236;3154.7236;3154.7236
3112053;3.0;112.0;53.0;3239.1688;3239.1688;3239.1688;3239.1688;3239.1688;3239.1688;3239.1688;3239.1688;3239.1688;3239.1688;3239.1688;3239.1688;3239.1688;3239.1688;3239.1688;3239.1688
3112055;3.0;112.0;55.0;4214.0661;4214.0661;4214.0661;4214.0661;4214.0661;4214.0661;4214.0661;4214.0661;4214.0661;4214.0661;4214.0661;4214.0661;4214.0661;4214.0661;4214.0661;4214.0661
3112057;3.0;112.0;57.0;4454.2169;4454.2169;4454.2169;4454.2169;4454.2169;4454.2169;4454.2169;4454.2169;4454.2169;4454.2169;4454.2169;4454.2169;4454.2169;4454.2169;4454.2169;4454.2169
3112061;3.0;112.0;61.0;4527.662;4527.662;4527.662;4527.662;4527.662;4527.662;4527.662;4527.662;4527.662;4527.662;4527.662;4527.662;4527.662;4527.662;4527.662;4527.662
3112063;3.0;112.0;63.0;8360.6084;8360.6084;8360.6084;8360.6084;8360.6084;8360.6084;8360.6084;8360.6084;8360.6084;8360.6084;8360.6084;8360.6084;8360.6084;8360.6084;8360.6084;8360.6084
3112065;3.0;112.0;65.0;2190.7044;2190.7044;2190.7044;2190.7044;2190.7044;2190.7044;2190.7044;2190.7044;2190.7044;2190.7044;2190.7044;2190.7044;2190.7044;2190.7044;2190.7044;2190.7044
3112069;3.0;112.0;69.0;1143.6095;1143.6095;1143.6095;1143.6095;1143.6095;1143.6095;1143.6095;1143.6095;1143.6095;1143.6095;1143.6095;1143.6095;1143.6095;1143.6095;1143.6095;1143.6095
3112071;3.0;112.0;71.0;12288.5266;12288.5266;12288.5266;12288.5266;12288.5266;12288.5266;12288.5266;12288.5266;12288.5266;12288.5266;12288.5266;12288.5266;12288.5266;12288.5266;12288.5266;12288.5266
3112073;3.0;112.0;73.0;6359.7322;6359.7322;6359.7322;6359.7322;6359.7322;6359.7322;6359.7322;6359.7322;6359.7322;6359.7322;6359.7322;6359.7322;6359.7322;6359.7322;6359.7322;6359.7322
3112075;3.0;112.0;75.0;3847.2925;3847.2925;3847.2925;3847.2925;3847.2925;3847.2925;3847.2925;3847.2925;3847.2925;3847.2925;3847.2925;3847.2925;3847.2925;3847.2925;3847.2925;3847.2925
3112077;3.0;112.0;77.0;2628.2491;2628.2491;2628.2491;2628.2491;2628.2491;2628.2491;2628.2491;2628.2491;2628.2491;2628.2491;2684.8355;2684.8355;2684.8355;2684.8355;2684.8355;2684.8355
3112079;3.0;112.0;79.0;3050.1419;3050.1419;3050.1419;3050.1419;3050.1419;3050.1419;3050.1419;3050.1419;3050.1419;3050.1419;3050.1419;3050.1419;3050.1419;3050.1419;3050.1419;3050.1419
3112081;3.0;112.0;81.0;3255.652;3255.652;3255.652;3255.652;3255.652;3255.652;3255.652;3255.652;3255.652;3255.652;3255.652;3255.652;3255.652;3255.652;3255.652;3255.652
3112083;3.0;112.0;83.0;3344.4532;3344.4532;3344.4532;3344.4532;3344.4532;3344.4532;3344.4532;3344.4532;3344.4532;3344.4532;3344.4532;3344.4532;3344.4532;3344.4532;3344.4532;3344.4532
3112085;3.0;112.0;85.0;2864.8816;2864.8816;2864.8816;2864.8816;2864.8816;2864.8816;2864.8816;2864.8816;2864.8816;2864.8816;2864.8816;2864.8816;2864.8816;2864.8816;2864.8816;2864.8816
3112087;3.0;112.0;87.0;5889.1711;5889.1711;5889.1711;5889.1711;5889.1711;5889.1711;5889.1711;5889.1711;5889.1711;5889.1711;5889.1711;5889.1711;5889.1711;5889.1711;5889.1711;5889.1711
3112089;3.0;112.0;89.0;3500.4822;3500.4822;3500.4822;3500.4822;3500.4822;3500.4822;3500.4822;3500.4822;3500.4822;3500.4822;3500.4822;3500.4822;3500.4822;3500.4822;3500.4822;3500.4822
3112093;3.0;112.0;93.0;6828.4714;6828.4714;6828.4714;6828.4714;6828.4714;6828.4714;6828.4714;6828.4714;6828.4714;6828.4714;6828.4714;6828.4714;6828.4714;6828.4714;6828.4714;6828.4714
3112095;3.0;112.0;95.0;591.5394;591.5394;591.5394;591.5394;591.5394;591.5394;591.5394;591.5394;591.5394;591.5394;591.5394;591.5394;591.5394;591.5394;591.5394;591.5394
3112097;3.0;112.0;97.0;6338.8344;6338.8344;6338.8344;6338.8344;6338.8344;6338.8344;6338.8344;6338.8344;6338.8344;6338.8344;6338.8344;6338.8344;6338.8344;6338.8344;6338.8344;6338.8344
3112099;3.0;112.0;99.0;2697.1297;2697.1297;2697.1297;2697.1297;2697.1297;2697.1297;2697.1297;2697.1297;2697.1297;2697.1297;2697.1297;2697.1297;2697.1297;2697.1297;2697.1297;2697.1297
3112101;3.0;112.0;101.0;3692.0673;3692.0673;3692.0673;3692.0673;3692.0673;3692.0673;3692.0673;3692.0673;3692.0673;3692.0673;3692.0673;3692.0673;3692.0673;3692.0673;3692.0673;3692.0673
3112103;3.0;112.0;103.0;2019.0441;2019.0441;2019.0441;2019.0441;2019.0441;2019.0441;2019.0441;2019.0441;2019.0441;2019.0441;2019.0441;2019.0441;2019.0441;2019.0441;2019.0441;2019.0441
3114001;3.0;114.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3114003;3.0;114.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3114005;3.0;114.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3114007;3.0;114.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3114009;3.0;114.0;9.0;2262.11;2262.11;2262.11;2262.11;2262.11;2262.11;2262.11;2262.11;2262.11;2262.11;2262.11;2262.11;2262.11;2262.11;2262.11;2262.11
3114011;3.0;114.0;11.0;1729.7096;1729.7096;1729.7096;1729.7096;1729.7096;1729.7096;1729.7096;1729.7096;1729.7096;1729.7096;1729.7096;1729.7096;1729.7096;1729.7096;1729.7096;1729.7096
3114013;3.0;114.0;13.0;1994.6885;1994.6885;1994.6885;1994.6885;1994.6885;1994.6885;1994.6885;1994.6885;1994.6885;1994.6885;1994.6885;1994.6885;1994.6885;1994.6885;1994.6885;1994.6885
